175732,0
175735,529
175738,18
175741,455
175744,737
175747,16
175750,23
175753,0
175756,305
175759,26
175762,0
175765,22
175768,18
175771,21
175774,192
175777,0
175780,758
175783,0
175786,14
175789,181
175792,757
175795,0
175798,450
175801,451
175804,756
175807,286
175810,12
175813,252
175816,0
175819,17
175822,250
175825,204
175828,0
175831,35
175834,205
175837,10
175840,44
175843,255
175846,9
175859,195
175862,0
175865,1
175868,0
175871,0
175874,0
175877,0
175880,0
175883,415
175886,0
175889,0
175892,721
175895,0
175898,3
175901,0
175904,0
175907,429
175910,704
175913,265
175916,0
175919,0
175922,5
175925,0
175928,2
175931,0
175934,0
175937,174
175940,0
175943,0
175946,1
175949,0
175952,1
175955,0
175958,212
175961,0
175964,0
175967,0
175970,737
175973,336
175976,172
175979,0
175982,0
175985,0
175988,3
175991,402
175994,668
175997,496
176000,428
176003,0
176006,735
176009,1
176012,734
176015,186
176018,0
176021,187
176024,0
176027,0
176030,693
176033,233
176036,0
176039,186
176042,0
176045,184
176048,261
176051,204
176054,0
176057,187
176060,382
176063,232
176066,15
176069,351
176072,259
176075,11
176078,423
176081,755
176084,87
176087,324
176090,425
176093,682
176096,17
176099,9
176102,9
176105,748
176119,316
176122,30
176125,0
176128,174
176131,408
176134,359
176137,174
176140,0
176143,0
176146,742
176149,1
176152,316
176155,0
176158,416
176161,0
176164,0
176167,241
176170,1
176173,0
176176,913
176179,739
176182,1228
176185,310
176188,738
176191,738
176194,5
176197,0
176200,0
176203,48
176206,52
176209,0
176212,0
176215,0
176218,905
176221,0
176224,387
176227,336
176230,0
176233,0
176236,0
176239,210
176242,0
176245,0
176248,0
176251,0
176254,0
176257,0
176260,0
176263,0
176266,303
176269,402
176272,0
176275,637
176278,215
176281,733
176284,734
176287,325
176290,829
176293,0
176296,0
176299,23
176302,43
176305,804
176308,19
176311,0
176314,36
176317,42
176320,17
176323,500
176326,567
176329,10
176332,754
176339,9
176342,726
176345,588
176359,2
176362,0
176365,0
176368,335
176371,219
176374,726
176377,0
176380,1897
176383,360
176386,385
176389,293
176392,0
176395,315
176398,1
176401,0
176404,339
176407,0
176410,0
176413,385
176416,0
176419,455
176422,0
176425,0
176428,150
176431,0
176434,0
176437,361
176440,2
176443,0
176446,1055
176449,0
176452,0
176455,0
176458,362
176461,25
176464,0
176467,284
176470,739
176473,0
176476,738
176479,0
176482,0
176485,0
176488,284
176491,287
176494,0
176497,0
176500,239
176503,0
176506,1
176509,0
176512,0
176515,446
176518,0
176521,481
176524,1
176527,783
176530,1
176533,716
176536,0
176539,1287
176542,1169
176545,447
176548,0
176551,1
176554,0
176557,733
176560,0
176563,0
176566,643
176569,12
176572,732
176575,504
176578,16
176581,443
176584,12
176587,0
176590,519
176593,353
176596,299
176599,16
176602,12
176605,11
176608,754
176611,898
176614,443
176617,9
176620,11
176623,9
176626,10
176629,0
176632,635
176635,0
176639,194
176642,0
176645,0
176648,265
176651,2
176654,0
176657,537
176660,0
176663,741
176666,0
176669,0
176672,597
176675,0
176678,0
176681,0
176684,480
176687,0
176690,357
176693,0
176696,426
176699,3
176702,739
176705,602
176708,739
176711,739
176714,766
176717,430
176720,0
176723,1
176726,1
176729,308
176732,0
176735,172
176738,138
176741,0
176744,172
176747,332
176750,0
176753,0
176756,0
176759,0
176762,16
176765,480
176768,735
176771,183
176774,0
176777,0
176780,734
176783,282
176786,734
176789,86
176792,162
176795,0
176798,0
176801,0
176804,284
176807,426
176810,468
176813,521
176816,305
176819,0
176822,351
176825,524
176828,323
176831,755
176834,375
176837,133
176840,759
176843,15
176846,420
176849,139
176852,326
176855,946
176858,759
176879,410
176882,0
176885,199
176888,4
176891,486
176894,105
176897,5
176900,0
176903,406
176906,3
176909,5
176912,0
176915,0
176918,0
176921,488
176924,0
176927,268
176930,479
176933,3
176936,740
176939,3
176942,3
176945,2
176948,0
176951,0
176954,410
176957,451
176960,675
176963,72
176966,357
176969,0
176972,1
176975,295
176978,622
176981,452
176984,309
176987,0
176990,0
176993,0
176996,737
176999,0
177002,737
177005,456
177008,97
177011,281
177014,315
177017,0
177020,0
177023,450
177026,1
177029,307
177032,1
177035,0
177038,927
177041,0
177044,0
177047,0
177050,0
177053,664
177056,0
177059,72
177062,0
177065,0
177068,422
177071,0
177074,0
177077,566
177080,0
177083,450
177086,63
177089,324
177092,402
177095,11
177098,11
177119,11
177122,321
177125,393
177128,0
177131,0
177134,912
177137,1
177140,310
177143,0
177146,0
177149,888
177152,386
177155,50
177158,0
177161,740
177164,0
177167,55
177170,292
177173,286
177176,0
177179,0
177182,0
177185,46
177188,261
177191,377
177194,643
177197,378
177200,502
177203,40
177206,593
177209,257
177212,216
177215,48
177218,0
177221,716
177224,0
177227,0
177230,228
177233,731
177236,0
177239,260
177242,0
177245,35
177248,421
177251,329
177254,448
177257,0
177260,0
177263,363
177266,21
177269,71
177272,20
177275,0
177278,0
177281,29
177284,406
177287,25
177290,0
177293,219
177296,0
177299,404
177302,0
177305,18
177308,0
177311,18
177314,0
177317,354
177320,358
177323,237
177326,398
177329,714
177332,215
177335,408
177338,21
177341,0
177344,732
177347,0
177350,732
177353,211
177356,19
177359,732
177362,12
177365,755
177368,452
177371,0
177374,9
177377,35
177380,5
177399,1
177402,0
177405,681
177408,0
177411,0
177414,1
177417,0
177420,0
177423,192
177426,335
177429,0
177432,190
177435,0
177438,0
177441,0
177444,8
177447,0
177450,6
177453,0
177456,340
177459,406
177462,741
177465,936
177468,0
177471,272
177474,0
177477,0
177480,193
177483,338
177486,0
177489,0
177492,0
177495,22
177498,3
177501,390
177504,430
177507,0
177510,187
177513,1
177516,1986
177519,164
177522,218
177525,239
177528,219
177531,356
177534,2
177537,412
177540,737
177543,172
177546,456
177549,22
177552,0
177555,737
177558,329
177561,402
177564,0
177567,0
177570,22
177573,1
177576,332
177579,115
177582,257
177585,0
177588,2
177591,260
177594,0
177597,0
177600,595
177603,354
177606,0
177609,259
177612,0
177615,0
177618,1023
177621,1
177624,521
177627,0
177630,0
177633,1
177636,231
177639,0
177642,0
177645,329
177648,0
177651,1068
177654,0
177657,348
177660,11
177663,665
177666,256
177669,182
177672,11
177675,665
177678,11
177681,15
177684,0
177687,348
177690,325
177699,0
177702,753
177705,13
177708,415
177711,0
177719,722
177722,0
177725,744
177728,744
177731,172
177734,0
177737,2
177740,342
177743,0
177746,0
177749,0
177752,0
177755,240
177758,0
177761,0
177764,533
177767,0
177770,408
177773,0
177776,574
177779,25
177782,216
177785,0
177788,1
177791,697
177794,740
177797,235
177800,405
177803,0
177806,0
177809,0
177812,0
177815,811
177818,0
177821,837
177824,0
177827,213
177830,739
177833,0
177836,406
177839,0
177842,0
177845,308
177848,0
177851,412
177854,0
177857,209
177860,0
177863,0
177866,736
177869,0
177872,0
177875,0
177878,16
177881,529
177884,0
177887,0
177890,0
177893,0
177896,0
177899,0
177902,232
177905,0
177908,1050
177911,0
177914,0
177917,0
177920,0
177923,0
177926,301
177929,1
177932,0
177935,0
177938,0
177941,402
177944,0
177947,0
177950,0
177953,685
177956,14
177959,0
177962,0
177965,378
177968,732
177971,378
177974,396
177977,0
177980,0
177983,1428
177986,732
177989,503
177992,0
177995,325
177998,731
178001,0
178004,375
178007,11
178010,11
178013,730
178016,10
178019,12
178022,0
178025,10
178028,9
178031,0
178034,0
178037,40
178059,3
178062,1
178065,0
178068,0
178071,0
178074,370
178077,0
178080,243
178083,0
178086,0
178089,0
178092,0
178095,0
178098,0
178101,0
178104,0
178107,1
178110,458
178113,0
178116,0
178119,460
178122,119
178125,0
178128,151
178131,0
178134,548
178137,0
178140,0
178143,0
178146,0
178149,0
178152,2
178155,0
178158,2
178161,2
178164,0
178167,0
178170,0
178173,0
178176,0
178179,884
178182,6
178185,191
178188,1
178191,4
178194,841
178197,1
178200,1
178203,388
178206,0
178209,215
178212,739
178215,793
178218,0
178221,0
178224,282
178227,0
178230,310
178233,45
178236,1
178239,738
178242,217
178245,459
178248,0
178251,0
178254,307
178257,216
178260,148
178263,212
178266,189
178269,737
178272,188
178275,737
178278,472
178281,0
178284,0
178287,0
178290,286
178293,0
178296,0
178299,0
178302,689
178305,0
178308,329
178311,0
178314,280
178317,759
178320,19
178323,0
178326,1
178329,664
178332,2
178335,830
178338,0
178341,0
178344,0
178347,734
178350,1
178353,0
178356,1196
178359,0
178362,1
178365,21
178368,361
178371,732
178374,0
178377,0
178380,0
178383,13
178386,162
178389,287
178392,284
178395,310
178398,0
178401,12
178404,0
178407,732
178410,0
178413,14
178416,11
178419,191
178422,11
178425,277
178428,0
178431,11
178434,0
178437,177
178459,0
178462,712
178465,20
178468,0
178471,8
178474,442
178479,0
178482,0
178485,0
178488,0
178491,3
178494,2
178497,743
178500,0
178503,172
178506,0
178509,0
178512,0
178515,0
178518,699
178521,340
178524,268
178527,0
178530,0
178533,0
178536,308
178539,263
178542,27
178545,741
178548,0
178551,262
178554,0
178557,311
178560,0
178563,0
178566,24
178569,174
178572,739
178575,433
178578,0
178581,786
178584,0
178587,0
178590,1008
178593,261
178596,337
178599,0
178602,0
178605,0
178608,0
178611,0
178614,2
178617,0
178620,310
178623,0
178626,1
178629,0
178632,0
178635,0
178638,188
178641,138
178644,620
178647,0
178650,0
178653,0
178656,357
178659,260
178662,0
178665,0
178668,306
178671,0
178674,0
178677,351
178680,926
178683,0
178686,732
178689,23
178692,351
178695,11
178698,190
178701,0
178704,0
178707,207
178710,251
178713,0
178716,443
178719,257
178722,590
178739,465
178742,9
178745,728
178748,6
178759,324
178762,314
178765,0
178768,179
178771,290
178774,431
178777,463
178780,124
178783,413
178786,0
178789,242
178792,0
178795,0
178798,170
178801,0
178804,554
178807,480
178810,741
178813,0
178816,412
178819,0
178822,0
178825,0
178828,176
178831,0
178834,740
178837,597
178840,582
178843,456
178846,262
178849,739
178852,0
178855,456
178858,0
178861,287
178864,0
178867,1
178870,934
178873,979
178876,0
178879,0
178882,0
178885,241
178888,0
178891,0
178894,306
178897,459
178900,0
178903,620
178906,401
178909,327
178912,190
178915,186
178918,0
178921,0
178924,0
178927,621
178930,452
178933,2
178936,290
178939,21
178942,595
178945,0
178948,0
178951,0
178954,446
178957,69
178960,0
178963,13
178966,251
178969,874
178979,0
178982,329
178985,11
178999,6
179002,3
179005,530
179008,0
179011,0
179014,0
179017,742
179020,577
179023,385
179026,0
179029,286
179032,580
179035,0
179038,0
179041,0
179044,0
179047,0
179050,0
179053,740
179056,167
179059,142
179062,169
179065,261
179068,0
179071,738
179074,573
179077,287
179080,738
179083,0
179086,0
179089,0
179092,0
179095,215
179098,0
179101,0
179104,0
179107,0
179110,809
179113,48
179116,882
179119,39
179122,0
179125,0
179128,0
179131,37
179134,308
179137,232
179140,63
179143,0
179146,228
179149,277
179152,303
179155,0
179158,731
179161,33
179164,32
179167,32
179170,26
179173,23
179176,0
179179,216
179182,26
179185,0
179188,526
179191,0
179194,215
179197,20
179200,212
179203,746
179206,0
179209,0
179212,20
179215,787
179218,286
179221,22
179224,0
179227,0
179230,0
179233,197
179236,0
179239,531
179242,28
179245,309
179248,17
179251,0
179254,211
179257,16
179260,0
179263,0
179266,24
179269,0
179272,402
179275,0
179278,112
179281,732
179284,420
179287,0
179290,0
179293,542
179296,13
179299,303
179302,205
179305,910
179308,0
179311,282
179314,43
179317,21
179320,0
179323,227
179326,275
179329,32
179332,7
179339,0
179342,191
179345,218
179348,0
179351,243
179354,553
179357,0
179360,0
179363,673
179366,0
179369,3
179372,190
179375,241
179378,268
179381,6
179384,838
179387,674
179390,0
179393,741
179396,741
179399,1844
179402,0
179405,740
179408,842
179411,51
179414,21
179417,0
179420,25
179423,337
179426,692
179429,212
179432,6
179435,0
179438,288
179441,0
179444,0
179447,211
179450,410
179453,19
179456,72
179459,5
179462,329
179465,209
179468,0
179471,24
179474,597
179477,385
179480,737
179483,736
179486,0
179489,573
179492,0
179495,0
179498,0
179501,234
179504,233
179507,0
179510,0
179513,0
179516,734
179519,329
179522,757
179525,0
179528,0
179531,0
179534,355
179537,230
179540,240
179543,230
179546,515
179549,0
179552,0
179555,0
179558,263
179561,16
179564,12
179567,187
179570,0
179573,400
179576,11
179579,253
179582,0
179585,1738
179588,0
179591,2193
179594,202
179597,9
179600,9
179603,8
179619,0
179622,0
179625,418
179628,768
179631,4
179634,0
179637,1
179640,0
179643,218
179646,241
179649,1
179652,650
179655,0
179658,0
179661,0
179664,0
179667,27
179670,741
179673,483
179676,241
179679,0
179682,0
179685,0
179688,47
179691,670
179694,667
179697,738
179700,72
179703,169
179706,0
179709,1314
179712,0
179715,0
179718,214
179721,169
179724,0
179727,1439
179730,233
179733,0
179736,718
179739,0
179742,0
179745,0
179748,0
179751,0
179754,0
179757,1119
179760,482
179763,808
179766,26
179769,207
179772,356
179775,0
179778,0
179781,0
179784,209
179787,0
179790,0
179793,138
179796,164
179799,0
179802,0
179805,0
179808,425
179811,307
179814,0
179817,479
179820,0
179823,519
179826,21
179829,377
179832,635
179835,0
179838,0
179841,208
179844,0
179847,328
179850,0
179853,0
179856,325
179859,445
179862,807
179865,10
179868,0
179871,564
179879,730
179882,10
179885,657
179888,34
179899,316
179902,363
179905,1
179908,168
179911,0
179914,197
179917,392
179920,0
179923,4
179926,3
179929,220
179932,507
179935,165
179938,30
179941,1
179944,741
179947,0
179950,219
179953,0
179956,0
179959,169
179962,166
179965,0
179968,740
179971,19
179974,190
179977,68
179980,0
179983,0
179986,359
179989,309
179992,23
179995,0
179998,308
180001,0
180004,987
180007,0
180010,4
180013,643
180016,736
180019,0
180022,382
180025,470
180028,0
180031,17
180034,734
180037,786
180040,329
180043,734
180046,116
180049,0
180052,553
180055,0
180058,0
180061,0
180064,208
180067,380
180070,545
180073,0
180076,0
180079,470
180082,331
180085,0
180088,11
180091,711
180094,514
180097,18
180100,11
180103,730
180119,10
180122,9
180125,725
180139,219
180142,8
180145,442
180148,3
180151,0
180154,0
180157,0
180160,1469
180163,4
180166,365
180169,0
180172,27
180175,670
180178,166
180181,261
180184,0
180187,697
180190,4
180193,455
180196,146
180199,0
180202,141
180205,0
180208,120
180211,2
180214,2
180217,171
180220,262
180223,0
180226,0
180229,738
180232,0
180235,0
180238,0
180241,431
180244,0
180247,2
180250,0
180253,738
180256,2
180259,1
180262,145
180265,186
180268,0
180271,0
180274,0
180277,0
180280,0
180283,282
180286,0
180289,448
180292,0
180295,455
180298,284
180301,1
180304,0
180307,0
180310,308
180313,307
180316,0
180319,279
180322,279
180325,2
180328,182
180331,304
180334,352
180337,0
180340,734
180343,0
180346,327
180349,278
180352,1
180355,0
180358,259
180361,0
180364,95
180367,282
180370,160
180373,431
180376,732
180379,0
180382,428
180385,14
180388,276
180391,349
180394,327
180397,0
180400,94
180403,444
180406,0
180409,730
180412,18
180415,730
180418,187
180421,615
180424,277
180427,16
180439,270
180442,0
180445,244
180448,0
180451,313
180454,414
180457,483
180460,742
180463,292
180466,0
180469,169
180472,0
180475,0
180478,1
180481,482
180484,71
180487,23
180490,0
180493,0
180496,0
180499,22
180502,0
180505,338
180508,2
180511,0
180514,0
180517,739
180520,428
180523,509
180526,629
180529,0
180532,309
180535,1194
180538,331
180541,652
180544,0
180547,0
180550,0
180553,189
180556,736
180559,568
180562,64
180565,425
180568,0
180571,0
180574,231
180577,402
180580,0
180583,257
180586,566
180589,733
180592,0
180595,335
180598,0
180601,13
180604,646
180607,0
180610,663
180613,289
180616,0
180619,100
180622,285
180625,244
180628,440
180631,0
180634,2
180637,291
180640,293
180643,0
180646,0
180649,2
180652,1
180655,0
180658,284
180661,0
180664,264
180667,0
180670,0
180673,215
180676,0
180679,430
180682,736
180685,447
180688,44
180691,286
180694,236
180697,0
180700,0
180703,236
180706,42
180709,0
180712,240
180715,0
180718,372
180721,207
180724,86
180727,0
180730,38
180733,729
180736,256
180739,299
180742,0
180745,1470
180748,0
180751,28
180754,364
180757,26
180760,600
180763,742
180766,0
180769,549
180772,461
180775,624
180778,23
180781,764
180784,739
180787,0
180790,235
180793,0
180796,738
180799,20
180802,26
180805,19
180808,568
180811,19
180814,0
180817,447
180820,0
180823,0
180826,543
180829,733
180832,66
180835,0
180838,15
180841,15
180844,0
180847,522
180850,14
180853,14
180856,0
180859,214
180862,0
180865,0
180868,0
180871,687
180874,187
180877,235
180880,515
180883,0
180886,1473
180889,347
180892,14
180899,348
180902,1
180905,3
180908,0
180911,0
180914,79
180917,168
180920,0
180923,1
180926,505
180929,273
180932,4
180935,3
180938,742
180941,0
180944,0
180947,0
180950,837
180953,214
180956,3
180959,0
180962,741
180965,0
180968,2
180971,56
180974,239
180977,787
180980,193
180983,0
180986,0
180989,0
180992,738
180995,738
180998,738
181001,197
181004,193
181007,0
181010,0
181013,197
181016,738
181019,1
181022,0
181025,194
181028,0
181031,0
181034,0
181037,0
181040,0
181043,0
181046,0
181049,0
181052,1031
181055,261
181058,0
181061,0
181064,0
181067,259
181070,0
181073,379
181076,238
181079,337
181082,0
181085,16
181088,0
181091,259
181094,722
181097,0
181100,241
181103,0
181106,1
181109,0
181112,19
181115,255
181118,0
181121,377
181124,40
181127,733
181130,43
181133,668
181136,0
181139,757
181142,212
181145,575
181148,233
181151,733
181154,334
181157,0
181160,335
181163,425
181166,0
181169,0
181172,0
181175,575
181178,13
181181,262
181184,13
181187,0
181190,0
181193,0
181196,0
181199,20
181202,0
181205,11
181208,514
181211,222
181219,1
181222,219
181225,0
181228,582
181231,214
181234,195
181237,742
181240,340
181243,4
181246,749
181249,7
181252,0
181255,1
181258,170
181261,813
181264,0
181267,333
181270,1
181273,3
181276,358
181279,1
181282,308
181285,559
181288,0
181291,198
181294,1
181297,333
181300,0
181303,0
181306,307
181309,2
181312,0
181315,0
181318,0
181321,0
181324,739
181327,0
181330,239
181333,413
181336,1
181339,738
181342,0
181345,0
181348,378
181351,0
181354,0
181357,0
181360,0
181363,0
181366,0
181369,16
181372,736
181375,0
181378,1
181381,67
181384,0
181387,165
181390,0
181393,230
181396,309
181399,0
181402,0
181405,757
181408,0
181411,0
181414,0
181417,0
181420,239
181423,308
181426,0
181429,474
181432,0
181435,516
181438,0
181441,0
181444,755
181447,401
181450,209
181453,12
181456,11
181459,70
181462,213
181465,0
181468,0
181471,42
181474,0
181477,0
181480,370
181483,203
181486,232
181489,9
181499,0
181502,1
181505,227
181508,0
181511,461
181514,0
181517,318
181520,170
181523,317
181526,9
181529,743
181532,743
181535,219
181538,464
181541,317
181544,2
181547,123
181550,0
181553,292
181556,218
181559,0
181562,172
181565,288
181568,657
181571,196
181574,0
181577,1
181580,1
181583,6
181586,460
181589,508
181592,295
181595,0
181598,385
181601,0
181604,171
181607,1005
181610,0
181613,171
181616,0
181619,0
181622,0
181625,0
181628,0
181631,883
181634,0
181637,211
181640,726
181643,0
181646,1
181649,739
181652,739
181655,48
181658,738
181661,262
181664,859
181667,523
181670,0
181673,0
181676,0
181679,287
181682,339
181685,0
181688,138
181691,550
181694,675
181697,0
181700,1
181703,0
181706,0
181709,282
181712,284
181715,26
181718,1
181721,0
181724,734
181727,0
181730,215
181733,0
181736,1
181739,1
181742,0
181745,218
181748,696
181751,0
181754,375
181757,14
181760,733
181763,1
181766,384
181769,1
181772,283
181775,733
181778,733
181781,792
181784,286
181787,164
181790,0
181793,205
181796,0
181799,1314
181802,12
181805,0
181808,62
181811,0
181814,163
181817,118
181820,0
181823,0
181826,0
181829,755
181832,0
181835,19
181838,12
181841,730
181844,297
181847,17
181850,10
181853,10
181856,10
181859,10
181862,10
181879,3
181882,0
181885,438
181888,0
181891,0
181894,1106
181897,0
181900,167
181903,0
181906,0
181909,0
181912,166
181915,436
181918,741
181921,459
181924,0
181927,0
181930,0
181933,0
181936,0
181939,1
181942,0
181945,620
181948,0
181951,506
181954,0
181957,165
181960,739
181963,642
181966,334
181969,528
181972,738
181975,0
181978,0
181981,338
181984,193
181987,283
181990,0
181993,359
181996,1
181999,737
182002,0
182005,282
182008,0
182011,0
182014,0
182017,602
182020,620
182023,523
182026,447
182029,191
182032,0
182035,735
182038,789
182041,0
182044,595
182047,0
182050,88
182053,1
182056,255
182059,15
182062,0
182065,281
182068,0
182071,423
182074,88
182077,0
182080,0
182083,263
182086,522
182089,0
182092,184
182095,827
182098,1570
182101,258
182104,0
182107,1714
182110,273
182113,0
182119,2
182122,240
182125,0
182128,196
182131,1
182134,314
182137,515
182140,173
182143,0
182146,0
182149,749
182152,0
182155,910
182158,0
182161,71
182164,360
182167,0
182170,0
182173,0
182176,0
182179,4
182182,0
182185,243
182188,0
182191,0
182194,7
182197,0
182200,0
182203,70
182206,837
182209,115
182212,0
182215,1
182218,71
182221,1
182224,0
182227,0
182230,288
182233,21
182236,0
182239,259
182242,594
182245,333
182248,3
182251,240
182254,258
182257,0
182260,809
182263,332
182266,2
182269,814
182272,238
182275,1
182278,163
182281,500
182284,1
182287,1
182290,736
182293,450
182296,428
182299,1912
182302,0
182305,0
182308,0
182311,0
182314,2
182317,428
182320,481
182323,0
182326,448
182329,0
182332,0
182335,733
182338,478
182341,0
182344,230
182347,0
182350,566
182353,13
182356,0
182359,0
182362,730
182365,447
182368,0
182371,0
182374,227
182377,56
182380,0
182383,5
182386,0
182389,0
182392,744
182395,0
182398,0
182401,268
182404,243
182407,273
182410,796
182413,143
182416,0
182419,1125
182422,741
182425,741
